time,utm_x,utm_y,utm_z,theta,wind_speed,wind_dir,drone,seconds_after_takeoff
2022-08-24 10:45:30,512891,8264038,116.65650715012268,278.6774292587478,2.0271523933410642,3.559716194152832,drone90,1170
2022-08-24 10:45:35,512891,8263955,116.74465138186797,278.64452811044447,1.9566139898300172,3.6315523242950447,drone90,1175
2022-08-24 10:45:40,512889,8263868,123.71408842237845,278.41335275266545,1.9085328893661497,3.8268716411590575,drone90,1180
2022-08-24 10:45:45,512891,8263787,124.37314631629447,278.3810451732267,1.848965656280517,3.9602998161315917,drone90,1185
2022-08-24 10:45:50,512891,8263707,125.26694481222478,278.03531198206906,1.8006687479019168,3.965709819793701,drone90,1190
2022-08-24 10:45:55,512895,8263623,123.4977418936329,278.07751407518776,1.746337788581848,3.9768419723510746,drone90,1195
2022-08-24 10:46:00,512893,8263539,122.87292956340484,278.0007127713641,1.6928080205917362,4.030168243408203,drone90,1200
2022-08-24 10:46:05,512834,8263496,121.84248720238391,277.9190571981327,1.6634043436050416,4.008755418777467,drone90,1205
2022-08-24 10:46:10,512737,8263496,120.50744658702061,277.89838241103575,1.7226922235488886,3.7424588108062737,drone90,1210
2022-08-24 10:46:15,512648,8263495,119.19893529860371,278.63097350846647,1.8392676362991331,3.281607192993164,drone90,1215
2022-08-24 10:46:20,512636,8263563,116.10377361329454,278.7452979532843,1.8004048347473145,2.970009008407593,drone90,1220
2022-08-24 10:46:25,512657,8263642,120.81560994546719,278.6922547411522,1.66384346485138,2.677196542739868,drone90,1225
2022-08-24 10:46:30,512652,8263726,120.97324769802654,278.15799255671106,1.5174627819061277,2.4978900604248047,drone90,1230
2022-08-24 10:46:35,512652,8263814,120.70426654892455,278.4976395890988,1.3887924318313598,2.6611570854187008,drone90,1235
2022-08-24 10:46:40,512652,8263912,120.48003749233506,278.4195802318081,1.5164210891723633,3.2581241493225095,drone90,1240
2022-08-24 10:46:45,512655,8264011,123.57012242358603,278.48918350180645,1.8304489336013794,3.59720086479187,drone90,1245
2022-08-24 10:46:50,512652,8264111,125.43024961147353,278.64794865737804,2.09839391040802,3.7058259143829346,drone90,1250
2022-08-24 10:46:55,512647,8264203,123.2008482321919,278.4525179264876,2.146859275817871,3.754076303482056,drone90,1255
2022-08-24 10:47:00,512649,8264295,125.22964651585065,278.4525580473814,1.978332077980042,3.781195808410645,drone90,1260
2022-08-24 10:47:05,512650,8264393,127.74708005489943,278.5867760356777,1.9340082492828372,3.8003249912261965,drone90,1265
2022-08-24 10:47:10,512644,8264491,129.32340466798735,278.42681521250535,2.0537345285415647,3.8130844593048097,drone90,1270
2022-08-24 10:47:15,512642,8264590,126.2590932474931,278.2246580959919,2.0805472335815427,3.8253829708099367,drone90,1275
2022-08-24 10:47:20,512644,8264688,121.98481703000316,278.1445834473385,2.0352248916625983,3.8362557125091556,drone90,1280
2022-08-24 10:47:25,512643,8264780,120.69469401488122,278.0955271059489,1.9354360208511359,3.845428743362427,drone90,1285
2022-08-24 10:47:30,512644,8264871,118.74430576876594,278.1279655042334,1.7872828321456908,3.8561324558258057,drone90,1290
2022-08-24 10:47:35,512645,8264962,119.221690593176,278.19401328214275,1.7124267778396607,3.862211856842041,drone90,1295
2022-08-24 10:47:40,512642,8265055,122.49440247073429,278.26903245668984,1.7739750480651857,3.861901193618774,drone90,1300
2022-08-24 10:47:45,512639,8265150,124.12446278020454,278.5669897784092,1.8784739360809328,3.858233533859253,drone90,1305
2022-08-24 10:47:50,512639,8265244,122.07089039439288,279.04568056932453,1.8564230012893674,3.859128845214843,drone90,1310
2022-08-24 10:47:55,512638,8265333,119.69543860193426,279.1241430896046,1.6716944370269775,3.865912837982177,drone90,1315
2022-08-24 10:48:00,512641,8265422,118.75606461637253,278.8146020967334,1.4587161531448367,3.876195274353028,drone90,1320
2022-08-24 10:48:05,512641,8265511,115.15917442621227,278.62728376256354,1.3003769893646238,3.8832660560607914,drone90,1325
2022-08-24 10:48:10,512639,8265602,114.68182173842317,278.5166211100437,1.305045990943909,3.871511800765991,drone90,1330
2022-08-24 10:48:15,512645,8265699,120.81916554596788,278.51772687716095,1.5678079347610472,3.843013233184814,drone90,1335
2022-08-24 10:48:20,512632,8265798,125.73339206915057,278.93204226885194,1.9844629554748536,3.768704538345337,drone90,1340
2022-08-24 10:48:25,512635,8265902,121.13783244405506,278.6897236224074,2.3516513309478766,3.691933223724366,drone90,1345
2022-08-24 10:48:30,512640,8266008,120.22164512052218,278.4417791944489,2.663384868621826,3.6833964786529534,drone90,1350
2022-08-24 10:48:35,512633,8266103,121.19955469769211,278.5404522330885,2.761368581771851,3.693685583114624,drone90,1355
2022-08-24 10:48:40,512636,8266190,118.60164425327255,278.39039559733067,2.4810670413970946,3.6973906173706057,drone90,1360
2022-08-24 10:48:45,512637,8266270,119.43307579295526,278.48604354137547,2.1838009471893307,3.6721598129272466,drone90,1365
2022-08-24 10:48:50,512634,8266348,122.00349835056463,278.6851434138145,2.0638636026382446,3.5707179794311523,drone90,1370
2022-08-24 10:48:55,512634,8266439,120.81821645972241,278.82414071488836,1.9375639753341674,3.5469960403442387,drone90,1375
2022-08-24 10:49:00,512635,8266537,118.92209222868885,278.56499560423515,2.028413890838623,3.678247749328613,drone90,1380
2022-08-24 10:49:05,512631,8266638,122.04043403695182,278.4378243599613,2.261533130645752,3.7490149612426764,drone90,1385
2022-08-24 10:49:10,512631,8266741,123.15711584880808,278.4816173209641,2.72332399559021,3.7603292522430416,drone90,1390
2022-08-24 10:49:15,512633,8266850,126.12307867882878,278.8411280843356,3.2775073089599607,3.7506292152404788,drone90,1395
2022-08-24 10:49:20,512634,8266955,127.53105820441752,278.74727959533044,3.7240473670959475,3.745276430130005,drone90,1400
2022-08-24 10:49:25,512699,8266995,120.47329219719495,278.8734279544311,3.685636541366578,3.7502147121429443,drone90,1405
2022-08-24 10:49:30,512788,8266978,114.32879402488804,279.15685902611915,3.2294592208862296,3.7509021720886224,drone90,1410
2022-08-24 10:49:35,512880,8266979,103.41201368621873,278.9679988230591,2.693524391174316,3.753973489761352,drone90,1415
2022-08-24 10:49:40,512971,8266984,93.76932490661095,278.84137810288684,2.258897777557373,3.664967885971069,drone90,1420
2022-08-24 10:49:45,513057,8266984,84.19044107720482,278.78913760786634,1.9874903860092168,3.337178457260132,drone90,1425
2022-08-24 10:49:50,513137,8266985,74.65442177269101,278.85193386296714,1.8616430187225343,2.7528267269134523,drone90,1430
2022-08-24 10:49:55,513217,8266983,65.42992687709798,278.8193459279076,1.7069118137359616,2.3235001964569095,drone90,1435
2022-08-24 10:50:00,513298,8266983,59.58896500248867,279.0398488146386,1.5138619537353515,2.045149570465088,drone90,1440
2022-08-24 10:50:05,513377,8266985,58.138249797371614,278.68271097690916,1.3257574491500854,1.8184111871719366,drone90,1445
2022-08-24 10:50:10,513455,8266987,55.99600482142464,278.69549480821826,1.1709183387756348,1.624122096061706,drone90,1450
2022-08-24 10:50:15,513534,8266983,56.81754337811867,278.821009546745,1.0471236987113954,1.4480662994384768,drone90,1455
2022-08-24 10:50:20,513614,8266987,60.15952383937472,278.8228083862939,0.9655042061805725,1.2967139968872068,drone90,1460
2022-08-24 10:50:25,513694,8266991,59.70615463846675,278.64929205673303,0.9069043936729431,1.167739830970764,drone90,1465
2022-08-24 10:50:30,513775,8266986,61.06076237602515,278.70033493526256,0.890477291584015,1.144007869720459,drone90,1470
2022-08-24 10:50:35,513835,8266959,59.57919753457524,278.4540994819482,1.061778370857239,1.4231720943450934,drone90,1475
2022-08-24 10:50:40,513839,8266885,60.05570196209898,278.6873644502213,1.3497198190689086,1.8324281110763558,drone90,1480
2022-08-24 10:50:45,513832,8266812,61.79249189482363,278.62577207995304,1.6270467929840091,2.1791659851074217,drone90,1485
2022-08-24 10:50:50,513836,8266738,62.20097738500402,278.7093886177348,1.8500070199966434,2.3911264896392814,drone90,1490
2022-08-24 10:50:55,513834,8266664,62.32064512468835,278.8636865345376,2.012300358772278,2.502989065170288,drone90,1495
2022-08-24 10:51:00,513838,8266589,62.51072743308356,278.9214754581495,2.132421937942505,2.575759675979614,drone90,1500
2022-08-24 10:51:05,513838,8266513,61.59286690760615,278.956623764178,2.2036198329925534,2.6084042358398434,drone90,1505
2022-08-24 10:51:10,513836,8266436,62.72350939634058,278.9766801276203,2.2284334430694583,2.608856098175049,drone90,1510
2022-08-24 10:51:15,513841,8266363,62.2535620714105,278.9502818639862,2.3051227264404295,2.652205081939698,drone90,1515
2022-08-24 10:51:20,513837,8266289,62.82174592799104,279.00498338586243,2.4048087902069093,2.7150550689697264,drone90,1520
2022-08-24 10:51:25,513840,8266215,60.719877011522875,278.7905688102047,2.4554310188293456,2.747380578994751,drone90,1525
2022-08-24 10:51:30,513842,8266139,58.714571140803834,278.6966010226017,2.4684635276794435,2.750681550979614,drone90,1530
2022-08-24 10:51:35,513842,8266066,59.78553965522415,278.955493308042,2.4972897853851324,2.764861061096191,drone90,1535
2022-08-24 10:51:40,513841,8265996,60.56802590110847,278.74988958887974,2.583137029647827,2.8114084606170655,drone90,1540
2022-08-24 10:51:45,513840,8265929,62.04510768327598,278.94569756127527,2.801273092269897,2.911760778427124,drone90,1545
2022-08-24 10:51:50,513844,8265864,63.0457478973702,278.9017637917155,3.0927991867065425,3.0233274784088136,drone90,1550
2022-08-24 10:51:55,513841,8265795,64.32687571356593,279.1347728556816,3.3139472045898435,3.0957785911560056,drone90,1555
2022-08-24 10:52:00,513848,8265725,62.46390276928796,279.01651474950756,3.4616362533569336,3.1393321151733398,drone90,1560
2022-08-24 10:52:05,513843,8265653,58.52367616090178,278.99973056406526,3.5640385360717772,3.167309192657471,drone90,1565
2022-08-24 10:52:10,513846,8265585,60.45261573690124,278.6964438309146,3.6336073856353757,3.1845966529846192,drone90,1570
2022-08-24 10:52:15,513848,8265520,59.668547715501404,278.62820678516226,3.7025070915222167,3.20028875541687,drone90,1575
2022-08-24 10:52:20,513844,8265452,55.819612326285565,278.6693823306236,3.721741365432739,3.2048879547119142,drone90,1580
2022-08-24 10:52:25,513845,8265384,55.809755620914345,278.64868557398154,3.6575029258728025,3.1908399429321292,drone90,1585
2022-08-24 10:52:30,513843,8265318,58.30169810762227,278.5605803388112,3.6223523445129393,3.1827100162506103,drone90,1590
2022-08-24 10:52:35,513846,8265250,62.10625100905743,278.481727181091,3.641849979400635,3.1871357345581055,drone90,1595
2022-08-24 10:52:40,513847,8265188,61.968457431165426,278.37892420400675,3.73705445098877,3.209002290725708,drone90,1600
2022-08-24 10:52:45,513848,8265123,59.258557619921646,278.43865050819124,3.83349481010437,3.2296430664062505,drone90,1605
2022-08-24 10:52:50,513851,8265054,58.21734598362625,278.56882619182187,3.8429239616394044,3.2299678325653076,drone90,1610
2022-08-24 10:52:55,513846,8264986,59.42124864695977,278.583634827716,3.8528358650207517,3.231148044586182,drone90,1615
2022-08-24 10:53:00,513847,8264922,60.707869897356645,278.613096605789,3.94444287109375,3.2496200733184812,drone90,1620
2022-08-24 10:53:05,513845,8264853,63.07442332375265,278.6450066678577,3.9214029979705813,3.2455091075897213,drone90,1625
2022-08-24 10:53:10,513850,8264781,63.62145917926667,278.701629475451,3.7786036319732665,3.2156839981079104,drone90,1630
2022-08-24 10:53:15,513851,8264717,63.40171735202646,278.6799714867096,3.778779628753663,3.2154791946411136,drone90,1635
2022-08-24 10:53:20,513848,8264650,63.21785155525665,278.7580099854192,3.86283904838562,3.2332037525177,drone90,1640
2022-08-24 10:53:25,513851,8264574,63.00926407941108,279.0294576775345,3.7661283168792723,3.205889421463013,drone90,1645
2022-08-24 10:53:30,513853,8264493,63.67625652246899,278.94818548145275,3.4792378902435304,3.112990966796875,drone90,1650
2022-08-24 10:53:35,513855,8264409,64.25759624760376,279.0626831772555,3.1572589855194098,2.9793528404235845,drone90,1655
2022-08-24 10:53:40,513853,8264325,63.99628403362184,278.8307627089503,2.8619915561676033,2.815322742462158,drone90,1660
2022-08-24 10:53:45,513857,8264239,60.990619954588375,278.6088680720049,2.642495058059693,2.6065344886779784,drone90,1665
2022-08-24 10:53:50,513856,8264150,60.49668693534129,278.7849105804992,2.534342403411866,2.3261327610015874,drone90,1670
2022-08-24 10:53:55,513852,8264062,60.90094752851479,278.85780726734373,2.4747538146972654,2.0537624492645263,drone90,1675
2022-08-24 10:54:00,513858,8263976,61.13157776728082,278.8122913102329,2.463830459594727,1.8222552042007443,drone90,1680
2022-08-24 10:54:05,513864,8263890,64.15072213997932,278.7302213493331,2.4756603488922115,1.6630722122192385,drone90,1685
2022-08-24 10:54:10,513859,8263799,65.79917563045262,278.75394132814864,2.4936169414520264,1.5516364393234252,drone90,1690
2022-08-24 10:54:15,513860,8263710,65.63785497940478,278.56716853168433,2.463032739639283,1.52353592300415,drone90,1695
2022-08-24 10:54:20,513864,8263623,63.154567753884955,278.5700308724509,2.404095397949219,1.547063244819641,drone90,1700
2022-08-24 10:54:25,513854,8263539,60.01494348989338,278.76242333860245,2.333859397888183,1.602523059844971,drone90,1705
2022-08-24 10:54:30,513779,8263505,62.145760956974165,279.02766125167216,2.3077956733703617,1.676416000366211,drone90,1710
2022-08-24 10:54:35,513686,8263506,63.211727628240325,278.59626406676176,2.23465052986145,1.7562099866867065,drone90,1715
2022-08-24 10:54:40,513608,8263513,56.581097504972114,278.5255160001985,1.9817013111114499,1.7990526475906379,drone90,1720
2022-08-24 10:54:45,513605,8263595,50.31692966922196,278.46702235921555,1.791563445091248,1.8885332145690916,drone90,1725
2022-08-24 10:54:50,513622,8263679,53.50433899923827,278.50378832150557,1.744776334762573,2.0701619968414304,drone90,1730
2022-08-24 10:54:55,513619,8263768,57.643740263995014,278.48596907366175,1.7232804803848267,2.24926784324646,drone90,1735
2022-08-24 10:55:00,513622,8263858,61.58026460405229,278.51995942831013,1.6963391113281254,2.3871007537841793,drone90,1740
2022-08-24 10:55:05,513617,8263951,62.785064484492864,278.53371517123566,1.7320552320480345,2.5233241653442375,drone90,1745
2022-08-24 10:55:10,513615,8264045,62.36570554997604,278.2250882942144,1.8125723972320558,2.6433656997680663,drone90,1750
2022-08-24 10:55:15,513615,8264141,67.85538981262496,278.6589333355397,1.9116949462890624,2.729362972259522,drone90,1755
2022-08-24 10:55:20,513610,8264234,69.36245391925614,278.5101948724293,1.894748146057129,2.7512234134674074,drone90,1760
2022-08-24 10:55:25,513612,8264327,66.07028721688633,278.55467278894764,1.8043694248199469,2.7287248573303224,drone90,1765
2022-08-24 10:55:30,513610,8264415,69.77981424899413,278.8857453785442,1.7238782682418823,2.610022123336792,drone90,1770
2022-08-24 10:55:35,513608,8264504,64.32953500501492,278.54321405771236,1.6502351961135866,2.474800588607788,drone90,1775
2022-08-24 10:55:40,513611,8264597,54.59593088546899,278.4264589837805,1.5971013526916509,2.4340346279144285,drone90,1780
2022-08-24 10:55:45,513612,8264690,53.87997039412187,278.61731520845376,1.6592238264083865,2.516717779159546,drone90,1785
2022-08-24 10:55:50,513612,8264783,54.44212850980417,278.4207114188492,1.783050260543823,2.631039800643921,drone90,1790
2022-08-24 10:55:55,513611,8264885,57.42742011026318,278.4892618556783,2.0873625192642207,2.77197176361084,drone90,1795
2022-08-24 10:56:00,513608,8264990,60.85323897183215,278.5147692455504,2.4991141414642337,2.8856111125946042,drone90,1800
2022-08-24 10:56:05,513608,8265095,61.54418396069739,278.534605153084,2.9738383750915527,2.960736951828003,drone90,1805
2022-08-24 10:56:10,513606,8265196,61.85904318654347,278.4565040912834,3.3005236263275144,3.0008443622589116,drone90,1810
2022-08-24 10:56:15,513607,8265298,61.40764516954572,278.51497310355444,3.452344999313355,3.0196180362701415,drone90,1815
2022-08-24 10:56:20,513609,8265399,59.96727302750894,278.6053018313634,3.4768460578918456,3.026045957565308,drone90,1820
2022-08-24 10:56:25,513605,8265500,59.36503544895529,278.4387934877134,3.41655219078064,3.026533927917481,drone90,1825
2022-08-24 10:56:30,513602,8265604,63.57105191595009,278.45197501159976,3.4505400199890133,3.0325322513580324,drone90,1830
2022-08-24 10:56:35,513603,8265713,64.37820508711503,278.61568785558495,3.641340480804444,3.0436201782226564,drone90,1835
2022-08-24 10:56:40,513602,8265820,62.92097848411222,278.6021466798929,3.7864987239837644,3.0508010559082033,drone90,1840
2022-08-24 10:56:45,513601,8265927,62.07824406944191,278.52674337790785,3.9511362571716306,3.058707828521728,drone90,1845
2022-08-24 10:56:50,513599,8266036,61.38065368525622,278.6356886285488,4.096279769897461,3.0649513225555416,drone90,1850
2022-08-24 10:56:55,513599,8266142,59.71629528517451,278.6818003880404,4.147831157684326,3.067886959075928,drone90,1855
2022-08-24 10:57:00,513600,8266245,63.3183135122499,278.75835012397846,4.0750490741729735,3.0656372146606445,drone90,1860
2022-08-24 10:57:05,513596,8266345,63.62991607244845,278.8694802020497,3.891925909042358,3.0585831832885737,drone90,1865
2022-08-24 10:57:10,513598,8266443,58.52148754314894,278.71292961397904,3.59329208946228,3.042944868087768,drone90,1870
2022-08-24 10:57:15,513601,8266540,58.13793368150395,278.6132085418638,3.3206989421844484,3.024799421310425,drone90,1875
2022-08-24 10:57:20,513596,8266638,61.78968487483725,278.8541147234356,3.1685779609680176,3.0143394584655767,drone90,1880
2022-08-24 10:57:25,513594,8266740,61.358390481514434,278.8121164909882,3.0579082870483396,3.008355134963989,drone90,1885
2022-08-24 10:57:30,513595,8266839,61.05626717292514,278.8691090335701,2.9972613735198967,3.0044205684661867,drone90,1890
2022-08-24 10:57:35,513588,8266937,61.419421092169955,278.86489893817503,3.000256645202637,3.0062358913421634,drone90,1895
2022-08-24 10:57:40,513528,8266974,62.10980749662817,278.746567894606,2.9748518505096433,3.0195326232910156,drone90,1900
2022-08-24 10:57:45,513451,8266961,61.683738612353295,278.780946655712,2.9389286689758296,3.0864184608459477,drone90,1905
2022-08-24 10:57:50,513372,8266969,61.21216258361028,278.7755313497686,2.9131470375061035,3.1787594413757327,drone90,1910
2022-08-24 10:57:55,513343,8266917,60.39739313888585,278.84414476214795,2.8364236145019537,3.272459259033203,drone90,1915
2022-08-24 10:58:00,513357,8266839,61.238563533753634,278.9882431357086,2.683012916564942,3.373056943893432,drone90,1920
2022-08-24 10:58:05,513358,8266761,60.314537490033686,279.02469624777655,2.532921449661255,3.4722019805908197,drone90,1925
2022-08-24 10:58:10,513356,8266684,62.79267273825549,279.10389420493766,2.402956911087036,3.568130193710327,drone90,1930
2022-08-24 10:58:15,513355,8266606,63.12340551562662,279.07789017440757,2.2918104248046878,3.6714308280944827,drone90,1935
2022-08-24 10:58:20,513358,8266528,61.04517693181007,279.01868438568636,2.205467653274536,3.7613431453704833,drone90,1940
2022-08-24 10:58:25,513356,8266449,61.595250772336996,279.1951767754204,2.1446480426788335,3.8227102718353274,drone90,1945
2022-08-24 10:58:30,513359,8266371,62.33991262396163,279.09662978338105,2.101509572982788,3.882943607330322,drone90,1950
2022-08-24 10:58:35,513359,8266287,60.039293635196316,278.95823327799366,2.089697551727295,3.9848359298706058,drone90,1955
2022-08-24 10:58:40,513359,8266203,64.23482870719198,279.189546775913,2.122078397750854,4.128177448272704,drone90,1960
2022-08-24 10:58:45,513363,8266123,62.90853257709798,278.9485509389935,2.128616937637329,4.178074172973632,drone90,1965
2022-08-24 10:58:50,513362,8266042,58.86511122844278,278.9888220352069,2.1162279758453364,4.179935646057129,drone90,1970
2022-08-24 10:58:55,513359,8265964,59.28021101423959,279.16528919965845,2.1032476825714115,4.144620697021484,drone90,1975
2022-08-24 10:59:00,513361,8265883,55.58921413159294,278.96769617909433,2.088503488540649,4.163475406646728,drone90,1980
2022-08-24 10:59:05,513362,8265800,56.04646623912312,278.9786800278331,2.0726389312744145,4.212277168273926,drone90,1985
2022-08-24 10:59:10,513361,8265718,63.380970174092894,279.0374444113419,2.0747473831176757,4.273911773681641,drone90,1990
2022-08-24 10:59:15,513365,8265640,68.85291564243106,278.8977853381814,2.089707284927368,4.288738983154297,drone90,1995
2022-08-24 10:59:20,513366,8265562,62.28776333724996,278.80542615923855,2.111816999435425,4.203211990356445,drone90,2000
2022-08-24 10:59:25,513363,8265485,58.62949364559303,278.7877115441826,2.180932081222534,4.0347202777862545,drone90,2005
2022-08-24 10:59:30,513365,8265411,60.24963443177194,278.819054438739,2.2491684226989745,3.8734658794403076,drone90,2010
2022-08-24 10:59:35,513367,8265335,59.3296344701442,278.77184533284833,2.274004449844361,3.782413696289062,drone90,2015
2022-08-24 10:59:40,513365,8265256,59.46776184899828,278.8634556905291,2.2586102542877198,3.7634280834197993,drone90,2020
2022-08-24 10:59:45,513367,8265176,60.36691528542883,279.03435605581706,2.21210764503479,3.805223690032959,drone90,2025
2022-08-24 10:59:50,513369,8265101,66.21865985078712,279.09596498633584,2.185182434082031,3.8361244163513186,drone90,2030
2022-08-24 10:59:55,513368,8265027,66.70446924177955,278.9799768051044,2.230610181808472,3.7780888233184817,drone90,2035
2022-08-24 11:00:00,513370,8264948,62.983207876441135,278.65359601238583,2.2559176731109623,3.7311100330352773,drone90,2040
2022-08-24 11:00:05,513371,8264874,62.60107906509476,278.3952918524887,2.330684728622437,3.648389171600342,drone90,2045
2022-08-24 11:00:10,513367,8264808,65.577985992745,279.21618188583176,2.560102697372437,3.4867386302948,drone90,2050
2022-08-24 11:00:15,513374,8264740,63.13694539163396,279.2172130661843,2.793589891433716,3.3518583278656005,drone90,2055
2022-08-24 11:00:20,513373,8264668,62.44521578928294,279.36310098060596,2.8937591400146485,3.296491245269775,drone90,2060
2022-08-24 11:00:25,513373,8264594,60.61823498798522,278.9211307257166,2.8694644603729245,3.297660047531128,drone90,2065
2022-08-24 11:00:30,513373,8264518,56.89310847216022,277.9566268036088,2.8120865650177005,3.31430073928833,drone90,2070
2022-08-24 11:00:35,513375,8264448,55.56406304103116,277.85305790604633,2.8028060474395753,3.313291204452515,drone90,2075
2022-08-24 11:00:40,513369,8264379,57.321535767693966,277.6794008077574,2.8018349246978764,3.3073125972747803,drone90,2080
2022-08-24 11:00:45,513374,8264311,62.855885971428165,278.33009558388216,2.7839637241363526,3.312209112167358,drone90,2085
2022-08-24 11:00:50,513375,8264240,65.41540323601939,278.4834174540422,2.799236852645874,3.3067803688049318,drone90,2090
2022-08-24 11:00:55,513378,8264166,65.42063395940804,278.42246452972,2.7779205417633057,3.3166516933441166,drone90,2095
2022-08-24 11:01:00,513375,8264084,65.31362193535703,278.98663843820236,2.740890630722046,3.3943312644958494,drone90,2100
2022-08-24 11:01:05,513379,8263998,65.62798961865687,278.9062319802004,2.670504747390747,3.545527479171753,drone90,2105
2022-08-24 11:01:10,513386,8263911,65.88376840556651,278.80422891508636,2.54182537651062,3.6899107933044433,drone90,2110
2022-08-24 11:01:15,513381,8263818,61.9637944841788,278.78701569378694,2.5104734020233153,3.924760337829589,drone90,2115
2022-08-24 11:01:20,513378,8263723,59.925560314826726,278.7761208009188,2.6259867000579833,4.292001796722412,drone90,2120
2022-08-24 11:01:25,513382,8263637,60.2774818735576,278.7213426459004,2.657307794570923,4.543753681182862,drone90,2125
2022-08-24 11:01:30,513380,8263551,61.15783253631029,278.7118677185743,2.632327224731445,4.680268226623535,drone90,2130
2022-08-24 11:01:35,513322,8263493,59.45523672290617,278.8829961506815,2.730633434295654,4.8132543373107906,drone90,2135
2022-08-24 11:01:40,513223,8263498,59.10346149881654,278.6569430810771,2.8241015415191653,4.89458430480957,drone90,2140
2022-08-24 11:01:45,513132,8263502,60.29905890914807,278.62398633290815,2.742969713211059,5.195130519866943,drone90,2145
2022-08-24 11:01:50,513110,8263576,56.679726761558484,278.44507797928725,2.588795961380005,2.061507363319397,drone90,2150
2022-08-24 11:01:55,513139,8263664,57.73989057070838,278.4616859738729,2.5310974464416507,1.8406852149963377,drone90,2155
2022-08-24 11:02:00,513139,8263751,57.535271468823154,278.1428393165118,2.455748147964478,2.0224182672500612,drone90,2160
2022-08-24 11:02:05,513141,8263842,55.4341121492419,278.375549768349,2.3826775760650634,2.075678646087647,drone90,2165
2022-08-24 11:02:10,513137,8263943,60.01416849529263,278.2521010398995,2.44575337600708,2.2193988704681393,drone90,2170
2022-08-24 11:02:15,513137,8264038,64.98912844614195,278.118842485993,2.5051209812164306,2.315882251739502,drone90,2175
2022-08-24 11:02:20,513138,8264136,66.1452628030612,278.23176221777294,2.528563144683838,2.3670235309600827,drone90,2180
2022-08-24 11:02:25,513133,8264238,63.47925469545468,278.42581005758416,2.5545344333648687,2.4131538162231445,drone90,2185
2022-08-24 11:02:30,513133,8264334,61.29919969848454,278.5774489805329,2.50490545463562,2.3971302356719972,drone90,2190
2022-08-24 11:02:35,513135,8264423,58.89756364331365,278.29664757358404,2.412925300598144,2.3192446956634525,drone90,2195
2022-08-24 11:02:40,513135,8264515,57.02346313103099,278.50488461036315,2.3346337242126465,2.2376465034484863,drone90,2200
2022-08-24 11:02:45,513130,8264609,59.29932499702593,278.2943393103456,2.288868741989136,2.2141180286407467,drone90,2205
2022-08-24 11:02:50,513132,8264700,61.334754442618724,278.344455849413,2.2542362575531003,2.208882551193237,drone90,2210
2022-08-24 11:02:55,513131,8264794,61.501929036916216,278.3759916341121,2.2389514789581293,2.2145388050079347,drone90,2215
2022-08-24 11:03:00,513133,8264894,64.13829700521377,278.4040572115752,2.320165565490723,2.282180170059204,drone90,2220
2022-08-24 11:03:05,513127,8264997,64.86940538399189,278.6571287200485,2.475203451156616,2.3827973785400394,drone90,2225
2022-08-24 11:03:10,513126,8265096,62.8601403554963,279.02221784826315,2.526576652526856,2.417853063583374,drone90,2230
2022-08-24 11:03:15,513128,8265190,60.08831961521143,279.03858038687645,2.4717539157867434,2.38932532119751,drone90,2235
2022-08-24 11:03:20,513128,8265283,57.46606149508976,278.8885585193823,2.40081196975708,2.353809562683106,drone90,2240
2022-08-24 11:03:25,513128,8265379,57.899487175380784,278.6296722568123,2.3652347164154057,2.344646577835083,drone90,2245
2022-08-24 11:03:30,513125,8265474,58.34004159592333,278.66135759283287,2.3638111152648924,2.357002645492554,drone90,2250
2022-08-24 11:03:35,513125,8265571,59.769976596854974,278.5941333487176,2.4005155467987067,2.3883201808929444,drone90,2255
2022-08-24 11:03:40,513126,8265671,62.94764115902505,278.80382572954846,2.5085916194915776,2.4440833549499508,drone90,2260
2022-08-24 11:03:45,513123,8265772,64.40564177376073,278.89044550365855,2.6446295757293705,2.5051084995269775,drone90,2265
2022-08-24 11:03:50,513121,8265873,61.743334592916526,278.78563548310035,2.7359786663055417,2.5451387004852295,drone90,2270
2022-08-24 11:03:55,513122,8265970,61.879953175545516,278.73336002960684,2.729549348831177,2.543092782974243,drone90,2275
2022-08-24 11:04:00,513123,8266064,59.66665113105695,278.79390162561583,2.63734069442749,2.498538146972657,drone90,2280
2022-08-24 11:04:05,513121,8266158,57.9848043634902,278.58170455676776,2.5265642204284666,2.444230968475342,drone90,2285
2022-08-24 11:04:10,513120,8266250,63.81290044368764,279.02849949832506,2.4306727466583253,2.3880529365539553,drone90,2290
2022-08-24 11:04:15,513117,8266341,61.94645866782262,278.8493317599794,2.3455839099884033,2.3250918140411376,drone90,2295
2022-08-24 11:04:20,513120,8266436,61.12677440282452,278.78329091976724,2.2770907630920405,2.2707779808044437,drone90,2300
2022-08-24 11:04:25,513118,8266528,63.58852525305239,278.98502039878025,2.219823247909546,2.209187314987183,drone90,2305
2022-08-24 11:04:30,513116,8266617,60.96799762666923,278.80826623429124,2.170624231338501,2.1035868129730226,drone90,2310
2022-08-24 11:04:35,513117,8266705,60.03979407734844,278.80288060499646,2.1330706195831306,1.9892912635803222,drone90,2315
2022-08-24 11:04:40,513116,8266793,61.8786574594934,278.93210623392997,2.1046021308898926,1.8974512205123903,drone90,2320
2022-08-24 11:04:45,513117,8266883,61.63082668607126,278.8327807554037,2.079357713699341,1.8571780309677126,drone90,2325
